,similarity,SSE,silhouette,nm_info
0,99.86666666666667,9259.807,0.552,0.379
1,98.93333333333332,9339.692,0.547,0.385
2,99.06666666666666,9357.933,0.549,0.392
3,98.53333333333333,9394.359,0.544,0.392
4,98.8,9375.097,0.546,0.392
5,98.8,9382.137,0.545,0.392
6,99.0,9327.432,0.547,0.384
7,99.13333333333333,9315.627,0.549,0.384
8,98.8,9364.359,0.546,0.389
9,98.86666666666667,9349.739,0.546,0.387
