,similarity,SSE,silhouette,nm_info
0,97.93333333333332,8912.497,0.718,0.778
1,95.8,8949.315,0.692,0.755
2,94.66666666666667,8977.632,0.676,0.745
3,93.33333333333333,9003.358,0.664,0.742
4,94.06666666666666,8987.403,0.661,0.736
5,94.39999999999999,8977.951,0.663,0.738
6,93.53333333333333,8996.331,0.659,0.736
7,94.39999999999999,8982.712,0.662,0.734
8,94.46666666666667,8974.88,0.664,0.737
9,94.0,9001.128,0.665,0.747
