,similarity,SSE,silhouette,nm_info
0,99.8,9272.382,0.551,0.38
1,98.86666666666667,9367.209,0.546,0.39
2,98.8,9366.443,0.546,0.388
3,98.4,9413.415,0.544,0.395
4,98.4,9437.047,0.544,0.4
5,98.8,9362.886,0.546,0.389
6,98.53333333333333,9393.931,0.544,0.392
7,98.73333333333333,9414.931,0.546,0.399
8,98.8,9399.512,0.546,0.397
9,98.53333333333333,9433.893,0.544,0.4
