,similarity,SSE,silhouette,nm_info
0,98.13333333333333,8915.741,0.721,0.785
1,98.13333333333333,8950.703,0.715,0.786
2,98.06666666666666,8972.335,0.712,0.793
3,97.39999999999999,8963.01,0.705,0.776
4,97.33333333333334,8949.223,0.701,0.772
5,96.8,8970.556,0.701,0.774
6,96.86666666666667,8977.599,0.702,0.785
7,97.2,8952.875,0.701,0.769
8,97.26666666666667,8966.414,0.7,0.771
9,97.0,8964.111,0.699,0.769
