,similarity,SSE,silhouette,nm_info
0,99.66666666666667,9291.916,0.551,0.384
1,99.26666666666667,9308.69,0.549,0.384
2,99.06666666666666,9358.856,0.548,0.392
3,99.26666666666667,9325.82,0.549,0.387
4,99.33333333333333,9318.719,0.549,0.385
5,99.0,9304.359,0.548,0.38
6,98.93333333333332,9330.726,0.548,0.385
7,99.33333333333333,9320.311,0.549,0.385
8,99.2,9338.825,0.549,0.388
9,99.13333333333333,9317.796,0.548,0.384
