,similarity,SSE,silhouette,nm_info
0,99.46666666666667,9322.479,0.55,0.388
1,99.0,9352.44,0.548,0.39
2,99.0,9379.973,0.548,0.395
3,99.2,9355.98,0.548,0.392
4,99.06666666666666,9332.073,0.548,0.385
5,98.93333333333332,9348.261,0.548,0.389
6,99.2,9340.692,0.548,0.388
7,99.06666666666666,9343.212,0.548,0.389
