,similarity,SSE,silhouette,nm_info
0,99.93333333333332,8500.212,0.87,0.989
1,99.2,8499.933,0.86,0.961
2,99.33333333333333,8496.851,0.86,0.968
3,99.4,8499.407,0.861,0.964
4,99.46666666666667,8501.465,0.863,0.966
5,99.53333333333333,8498.571,0.864,0.975
6,99.06666666666666,8495.284,0.855,0.957
7,99.0,8498.731,0.854,0.953
8,99.26666666666667,8500.129,0.859,0.959
9,99.33333333333333,8498.085,0.859,0.962
