,similarity,SSE,silhouette,nm_info
0,97.66666666666667,8911.96,0.717,0.711
1,99.93333333333332,8834.783,0.722,0.685
2,99.73333333333333,8837.206,0.722,0.687
3,99.73333333333333,8832.156,0.722,0.685
4,99.73333333333333,8836.02,0.723,0.687
5,99.66666666666667,8825.082,0.721,0.681
6,99.86666666666667,8831.798,0.722,0.685
7,99.8,8830.022,0.722,0.683
8,99.86666666666667,8832.788,0.722,0.684
9,99.86666666666667,8836.913,0.722,0.687
