,similarity,SSE,silhouette,nm_info
0,99.93333333333332,8499.471,0.87,0.989
1,99.66666666666667,8494.811,0.867,0.989
2,99.8,8496.389,0.868,0.988
3,99.73333333333333,8497.215,0.868,0.991
4,99.73333333333333,8497.943,0.868,0.984
5,99.93333333333332,8497.577,0.869,0.988
6,99.73333333333333,8495.086,0.868,0.992
7,99.73333333333333,8497.803,0.868,0.984
8,99.66666666666667,8496.971,0.868,0.988
9,99.86666666666667,8496.548,0.869,0.991
