,similarity,SSE,silhouette,nm_info
0,99.86666666666667,8501.781,0.87,0.986
1,99.2,8498.732,0.858,0.962
2,99.13333333333333,8499.76,0.856,0.96
3,98.93333333333332,8501.491,0.854,0.952
4,99.06666666666666,8500.114,0.855,0.952
5,99.0,8499.539,0.853,0.953
6,98.73333333333333,8501.682,0.852,0.948
7,99.2,8500.009,0.858,0.962
8,99.33333333333333,8496.943,0.86,0.968
9,99.06666666666666,8498.205,0.855,0.955
