,similarity,SSE,silhouette,nm_info
0,99.86666666666667,8501.781,0.87,0.986
1,99.8,8498.243,0.869,0.988
2,99.73333333333333,8495.489,0.868,0.992
3,99.93333333333332,8497.669,0.869,0.988
4,99.8,8497.04,0.867,0.981
5,99.73333333333333,8496.199,0.867,0.984
6,99.66666666666667,8498.449,0.866,0.975
7,99.8,8496.289,0.868,0.988
8,99.86666666666667,8498.476,0.87,0.992
9,99.53333333333333,8494.297,0.865,0.983
