,similarity,SSE,silhouette,nm_info
0,97.66666666666667,8911.117,0.717,0.711
1,99.53333333333333,8839.888,0.722,0.688
2,99.6,8834.176,0.721,0.685
3,99.46666666666667,8834.066,0.721,0.685
4,99.4,8832.206,0.721,0.684
5,99.46666666666667,8828.498,0.721,0.684
6,99.13333333333333,8833.125,0.722,0.688
7,99.33333333333333,8821.809,0.722,0.682
8,99.66666666666667,8830.875,0.722,0.686
9,99.53333333333333,8832.805,0.723,0.687
