,similarity,SSE,silhouette,nm_info
0,98.33333333333333,8917.872,0.721,0.79
1,98.33333333333333,8960.464,0.715,0.802
2,98.06666666666666,8952.253,0.709,0.78
3,97.66666666666667,8973.817,0.709,0.791
4,97.93333333333332,8965.493,0.708,0.788
5,97.8,8965.971,0.708,0.783
6,98.13333333333333,8975.161,0.71,0.801
7,97.39999999999999,8970.154,0.709,0.792
8,97.39999999999999,8968.363,0.709,0.787
9,97.2,8976.027,0.708,0.785
