,similarity,SSE,silhouette,nm_info
0,98.06666666666666,8918.904,0.719,0.783
1,96.6,8958.611,0.696,0.765
2,95.93333333333334,8977.236,0.684,0.765
3,94.8,9010.357,0.678,0.771
4,94.86666666666666,8991.246,0.674,0.757
5,94.66666666666667,8976.838,0.665,0.734
6,94.33333333333334,8987.861,0.666,0.741
7,95.0,8971.578,0.668,0.736
8,94.86666666666666,8971.708,0.665,0.741
9,94.0,8963.256,0.661,0.728
