,similarity,SSE,silhouette,nm_info
0,99.8,9270.172,0.551,0.38
1,99.13333333333333,9284.394,0.548,0.377
2,98.93333333333332,9318.279,0.547,0.382
3,99.0,9353.719,0.548,0.39
4,99.0,9374.592,0.547,0.394
5,98.86666666666667,9361.403,0.547,0.39
6,98.8,9372.375,0.547,0.392
7,99.06666666666666,9328.635,0.548,0.385
8,98.93333333333332,9350.838,0.547,0.388
9,98.8,9306.213,0.547,0.379
