,similarity,SSE,silhouette,nm_info
0,97.66666666666667,8907.506,0.715,0.762
1,96.06666666666666,8949.001,0.683,0.74
2,94.13333333333334,8980.69,0.664,0.731
3,93.66666666666667,8996.011,0.66,0.732
4,93.0,8965.029,0.649,0.721
5,92.80000000000001,9000.443,0.65,0.732
6,93.53333333333333,8978.595,0.655,0.719
7,93.66666666666667,8984.135,0.654,0.728
8,93.73333333333333,8997.275,0.658,0.743
9,94.0,8982.723,0.659,0.741
