,similarity,SSE,silhouette,nm_info
0,97.53333333333333,8923.584,0.716,0.714
1,98.66666666666667,8846.745,0.718,0.687
2,98.73333333333333,8836.925,0.718,0.683
3,98.6,8837.419,0.718,0.682
4,98.53333333333333,8823.117,0.715,0.676
5,98.6,8843.813,0.717,0.684
6,98.86666666666667,8838.533,0.717,0.681
7,98.6,8837.844,0.715,0.679
8,98.26666666666667,8840.753,0.715,0.681
9,98.2,8852.437,0.716,0.686
